book_id,review_text,n_votes
3380644,"3.5 
 J'avais lu et adore la trilogie quand elle est sortie il y a une dizaines d'annee je pense. Comme je suis nostalgique, j'ai decide de relire pour voir si c'etait vraiment aussi bien que dans mes souvenirs. 
 Alors bon, je trouve le style d'ecriture un peu simple, c'est cliche a souhait (le personnage de Camille bat des records), et y'a des choses completement invraisemblables MAIS j'aime enormement le monde, les pouvoirs, les guildes etc, il est plutot original. 
 Ma conclusion c'est que ca passe bien quand on est jeune mais les lacunes deviennent un peu trop visibles en grandissant. Je vais quand meme finir la trilogie qui se lit super vite. J'ai en fait surtout tres hate de m'attaquer a celle d'Elana que j'avais adore encore plus (et je crois que je n'ai jamais lu le dernier tome). 
 Les 0.5 points en plus c'est surtout pour les souvenirs donc.",0
17333265,"I like the art better than the story in this book. I thought it funny at first since all the wild animals were living like humans in the 1800s with suits and everything. Then Mr. Tiger thought he would do something a little different--walking on all fours! That's something real tigers do anyway... so again, not sure about the storyline. The art really is wonderful, though! 
 Okay for preschool storytimes.",0
17333265,"Keywords: tigers, animals, being yourself",0
17333265,I love the illustrations!,0
17333265,"Another one that makes a great read aloud. Every is super proper (you could have fun with ""proper voices"" here) and Mr. Tiger decides he want to loosen up and...GO WILD!. Not everyone approves, so he goes into the wilderness, but then misses his friends, so he comes back to find that other people were beginning to loosen up as well. Great, unique illustrations.",0
17333265,"Mr. Tiger lives in a society that places emphasis on everything being exact and structured and full of etiquette. But then one day he decides to go wild, and awesomeness ensues. 
 This book isn't actually steampunk, but the pseudo-Victorian style in parts makes me want to list it in that category. 
 Everything about this book makes me happy. And my daughters loved it too.",0
17320735,Another fine tale of adventure and conspiracy from Ms. Hardinge.,0
17320735,"This is a big, epic book involving an complex, involving thriller and whodunnit. I came to this book after reading Frances Hardinge's brilliant, if terrifying, Cuckoo Song, and I was cautious that this one might be equally chilling. When I first read the cover blurb I had no idea what th expect... 
 In the underground city of Caverna, the world's most skilled craftsmen create delicacies beyond compare: cheeses that can show you the future adn perfumes that convice you to trust the wearer, even as they slit your throat. 
 ...I simply had no idea what to expect but it sounded intriguing. What I got was pageturning joy of a read involving wise men who were fools, friends who are enemies, madmen, and thieves who are friends. It's hard to talk about this book without giving away spoilers. 
 This is a fantasy adventure, clearly, with the population of people who live underground, but it needn't be a fantasy. Yes there are cheeses that can show you the future, perfumes that deceive you, and wines that give and take memories from you, and of course faces that you can learn for every occasion, but you can read this as a story set in the real world. The scary idea of Facesmiths (remember those scary doll-eating dolls in Cuckoo Song) just makes you really think about the very human condition of people who are two-faced or like our heroine Neverfell, a face can betray nothing but the truth. 
 This is a book that will keep you guessing to the very last page, and it all makes absolute, perfect sense. For a first book to read in 2015, all that follow have got some topping.",0
17320735,I DNF it..maybe i'm in a reading slump..will try to read it again later.,0
17320735,"Review written: sometime before July 25, 2015 
 A Face Like Glass by Frances Hardinge 
 Why I read it: Cuckoo Song was that good that I wanted more, and this was in the library. 
 Rating: 4/5 
 What I thought: Frances Hardinge does it again. Or rather did because this came out before Cuckoo Song. But whatever. Although I would've preferred if there was a bit more character development and a bit less showing, this was a frankly glorious mix of bizarre yet awesome ideas, rather rounded characters with understandable motivations and outlooks, all delivered with an utterly rollicking pace mixed in with some incredible plot twists and metaphors that ultimately gives off the effect of a slowly building and gathering gigantic boulder that you still don't know is going to be big and well-made enough to do whatever it is you want to do with it, until it does it. More or less astounding, really.",0
17320735,"A bit too 'fantasy-ish' for me personally, but top notch writing and fab characters. Made me hungry for cheese too! I prefer more 'real world' based fantasy rather than alternate-world ones, or stories where fairy tale/myth/legend elements are mixed with the 'real' world. But I did enjoy what I read of this one and not finishing it is a reflection of my personal taste, not the awesome Ms Hardinge.",0
2562708,"The only reason I dropped this book was because it was borrowed and I had to give it back before finishing. I enjoyed the reading and hope to finish it one day, because I was almost at the end and the prose was beautiful.",0
2562708,Doentio demais para o meu gosto.,0
2562708,This book has crushed me with its amazement!,0
2562708,Opiniao no blog: http://souojose.blogspot.pt/2014/05/o...,0
2562708,"Repugnante, cativante, uma obra memoravel!",0
418421,"I was engaged in the first part of the book, but then it lost me. Everything was so formal and things weren't tied together, so I had no idea how different parts of the book related to one another.",0
7872833,"This is an excellent book about the moebius strip dilemma: how do I live in the place I fear and love the most? Kevin Bloom discusses the shifting sands of politics and the escalation of crime fueled by the growing hatred of South Africans of the makwerekwere, immigrant Africans. The image of the rainbow nation has been shattered. And with the clear conclusion that South Africa cannot be policed (see Jonny Steinberg's excellent ""Thin Blue: The Unwritten Rules of Policing South Africa"") the question is whether the country can survive as distrust continues to blow communities apart. This is a country that behaves as if it were at war. 
 Bloom describes the failure of the Truth and Reconciliation Commission. Truth is good -- those that actually stepped up and told the truth -- but justice is essential. Without it we have to question what is the future of South Africa. 
 Bloom's reason for his return to South Africa is emotional -- but his analysis of the country's crises is clear-eyed and courageous. 
 I will most definitely be looking for other books by Bloom.",0
810505,"Great book with lots of true Texas history blended into a fictional (but very possible) story. Truly enjoyed it and could not put it down. There are ""sequels"" to this story, so I will try to find them now.",0
810505,"I selected this audiobook from the city library. I needed a good book to listen to on the nine-hour drive to my mother's house. It looks like the library has all of the audiobooks by this author. 
 It's not the deepest book I've ever read. I have the feeling, too, that the author used both the legends and the facts dealing with this particular time of Texas history. To be honest, I really didn't remember much about Goliad from Texas history--it's been almost four decades since I had to study Texas history. 
 At first I was dissatisfied by the long character development and exposition. Then I got into Mulie (sp?) and Hickory. I found myself worrying about the characters. I worried aobut them. And I enjoyed the book. 
 The audiobook had an excellent narrator. I want to check out more of these audiobooks and I've already told my Texas-loving friends to check out this series.",0
13237327,"what a magnificent book this is!! thank you Rhonda Byrne I know for sure that this book is going to change my life around, it truly is magical and the best thing of all is that it shows us that we are the magic and the magic wand we want to see around us!! we have the power through the law of attraction to attract even more good towards us but only if we are grateful for what we are experiencing even if what we are experiencing does not seem so positive at the time, we have to learn to see the good in everything and change the way we approach life!! whilst reading this book I wrote in the gratitude book which I bought at the same time and I know I will go on keeping this journal of my gratitude days as this book will keep me on track to remember all the things I have to be grateful for in my life!! I am so blessed with so much in life, thank you!!! I recommend this book to everyone!",0
13237327,"The Magic by Rhonda Byrne 
 I stumbled across this book in the library and funnily enough, I had been thinking a week ago that needed something that was up lifting and inspiring and may read my Creative visualisation book again. I wasn't aware of Rhonda's work at the time and even though I wasn't practically looking for this sort of book it just stood out on the shelf and I am glad that I was curious and picked it up. 
 The book teaches you about the art of gratitude and how to be grateful for all the good things in your life including the past, present and also for the things that will come to you in the future. 
 The book has 28 days for you to practise gratitude to allow it to sink in and I really enjoyed the little tasks every day. 
 Every day I wrote out 10 blessings and also had a magic rock that I held at night and thanked it for the best thing that happened that day. Then each day you have a different task, for example as you walk around the house or down the street, say thank you with each step, or say thank you for the magnificent outcome of i.e. a telephone call or think of 3 friends and write 5 things you are grateful for each and turn past mistakes into blessings. 
 I found that the tasks helped deal with disgruntled feelings that I didn't realise I had been feeling, and a complete sense of gratitude for the things I have and had and will have. 
 I used a journal that I had brought at Christmas and hadn't used yet, to write down my blessings and any of the challenges and I have just brought another one as I would like to keep going. 
 The book was written is such a lovely way, which was easy to understand and relate too. And since starting the book 28 days ago, I feel complete health, wealth and happiness; I received two unexpected cheques, a gift voucher and coupons, I have resolved relationship problems, heard from a long lost friend, I feel healthy and I have a sense of direction in life and happiness, because when things seem to not go your way, I think of the gratitude for that circumstance and it seems to sort things out and make you happy and if it makes you happy, then that is worth everything. And the Universe is the main factor of our lives as it giving you what you want and need, because its universal law that governs your whole life and ""like attracts like"" and I give thanks to the Universe every day for all the wonderful things. 
 As I mentioned before I have a creative visualisation book and cosmic ordering book and even though that mention about being grateful, it's not emphasized enough to appreciate the actual act of being grateful. 
 Thank you Rhonda for writing this beautiful book and brining happiness back in my life. 
 Also by Rhonda Byrnes 
 The Secret 
 The Power",0
13237327,Good book. Like the 30 day format. Focus on gratitude.,0
13237327,"Ayun if gusto niyo paigtingin yung kaadikan n'yo sa LOA, eto na ang book na yun hahaha. Sobrang helpful nito na up until now eh pinapractice ko pa rin yung mga andito sa book na'to hehehe",0
13237327,One of the best working self help book I have ever read.. It's 100 times better than secret. I wish everyone read this book once in a life to thanks for the life they have taken.,0
13184934,"S obzirom da sam proslu godinu zavrsila sa Huxley-om, odlucila sam ju zapoceti sa necim malo laksim. Ova knjiga vec dugo stoji na mojoj polici, pa sam joj odlucila dati sansu i ostala pozitivno iznenadena. 
 Prekrasna prica o djevojci koja je cijeli zivot provela po domovima za napustenu djecu i nikada nije znala sa ljudima, a onda se nakon njezinog 18.rodendana njezin zivot mijenja. 
 Topla i optimisticna prica, puna boja i mirisa cvijeca, prica o ljubavi, obitelji ali i vjeri u ljude i njihovu dobrotu.",9
29501402,"When i start reading The Road Kill i felt that i don't understand too much. There were so many names in so few pages that i had to concentrate very hard to memorize each of them and who they are. Now i understand why obviously. It's only because there are two previous book which, unfortunately, i didn't read. 
 Leaving this apart, this book is something new for me. I've never read a book about gangsters, drugs, and about their life. This book has everything. From drug dealers and gangsters, to religion, Satan and Bible. I'm sure you all heard a few years ago about a girl who've been murdered and her body body was found after two weeks in a water tank in an hotel. Well Hanna Jameson talks about it too. 
 The book starts with Ronnie being back in USA for his brother 's release from prison. He kills his brother's lawyer, and then her starts this road trip with his friend, Eli, with the mission of finding Trent, a guy who must likely will be killed by them. 
 https://awesomebookstoday.wordpress.com 
 To be honest i would have preferred to have a more palpitant trip as i found this quite unpredictable and boring from time to time. It attract my attention only at the end on The Staten Island. 
 Back in London, Daisy feels that she can't cope anymore with taking care of everything, including the Underground club, as Noel is having a bad time and is drunk every time. Nick, her boyfriend, broke up of her and asked her to move out, and Edie, her boss, intends to sell the club. 
 To end this, i would recommend it to everyone who wants to spend some quality time reading about gangsters and drug dealers and killings. 
 Thank you Netgalley for this opportunity in return of an honest review.",0
12171423,"Boring book, didn't get all the hype behind this. Try Monte Cristo instead of this all too and over rated/hyped long fairy tale.",0
12171423,"Kirja on joka lukukerralla yhta sykahdyttava ja hauska, suosikkini jo kauan ennen teini-ikaa seka omien kirjojeni esikuvista tarkein.",0
147124,"Another favorite book. I learned a lot reading this book and enjoyed every word. I'm working 'how to preserve coastal Louisiana' into every conversation. I read a lot of this book out loud to my husband, we laughed so hard about some of the scenes, and I cried too. Even though we don't eat oysters, shrimp or crab I brought my kids to the seafood counter for a little education on these creatures and where they come from. Then I bought a CD of songs from the New Orleans area to benefit the people who suffered in the hurricane. No one in the family is surprised anymore when I start talking or singing about the bayou. This author is capable of teaching very complex ecological information in a fairly simple and highly entertaining way, and you feel it in your heart. Too bad no one seems to be listening.",0
147124,"This book was special for me. It spoke of a place, of customs, and people I'd nearly forgotten because of distance and time put between us. Through weekly talks with my parents, emails of news articles, and reading of online bayou papers I've been kept informed of the disappearing Louisiana coast. My annual trips to the bayou also remind me how fast the land is sinking. I see the differences each year and they're not subtle differences. Places I used to walk, build 'camps', sit under trees and fish are now just water. Prairies of marsh grass around Leeville with little trinasse's [water channels:] meandering through the fields of green are now just open water. The community is drowning. 
 Mike Tidwell's book is non-fiction, but it reads like fiction, even like science fiction at times. His message about the disappearing coast is clear. But this is not simply a study of coastal erosion. He travels and lives with the people who call the bayou home, refugees of past wars, people pushed to the southern extremes to eke out a living; the Cajuns, the Indians, and the Vietnamese (before the giant hurricane of 1893 there was even a Chinese community living on the bayou). 
 I learned just recently that FEMA does not recognize the levee system protecting the lower Lafourche Parish. As a result of this, flood insurance is expected to triple. People are now paying nearly 3 times the amount of their mortgages on insurance. Many are forced to leave. Many don't have insurance. 
 Simply put, the taming of the Mississippi River and the oil rush of the 20th century created the problem we see today. Plans have been developed to right this wrong. But it appears that once again the Cajuns, the Indians, and the Vietnamese will have to move on and look for other lands, exiled again. 
 * ""Diz life down here,"" he says, ""it's in [the:] blood. He just don't realize it yet. He don't realize he can go wherever he wants but he'll never be happy unless he lives down de baya. What good's a job payin' a million dollars if you ain't happy?"" 
 * Before we drift off, Phan lights a final Marlboro in the dark. His Asian face glows with a faint orange hue as he says, ""I think, you know, I'm like special eel in Thailand or salmon in Alaska. Many years go by and I travel far from home and I grow up and now, much time later, I make long trip back, thousands of miles back, to place where my life began, to place where I was born."" 
 * My travels along the coast are almost over, and the sadness that comes at the end of any meaningful journey is now compounded by the very real possibility that I will never pass this way again. Not because I don't want to, but because the place won't exist. It might be gone. In all my travels around the world I've never had to say goodbye to a place in quite this manner. I've never even imagined such a place could exist. The traveler is supposed to go away, not the destination. 
 * ... land is still disappearing at the astonishing rate of 25 to 35 square miles per year. 
 (this was a pre-Katrina/Rita estimate)",0
147124,"I'm not going to lie; this book was a hard read. Not because it was difficult, or the vocabulary was outside my abilities, but because it talked so plainly about the loss of coastal wetlands in south Louisiana. 
 Journalist Mike Tidwell hitched rides of shrimp boats, crab boats, oil rig tenders and more to write what he thought would be an interesting travel story. Instead, what he got was a story that caused him to quit his job and become an environmental activist (I am not kidding). He spent time with Cajun and Vietnamese people living deep in the bayous, who were literally watching their land disappear under water (Louisiana loses the equivalent of a football feed every 5 minutes now because levees that protect the towns also stop the sedimentation that creates new wetland and barrier islands). 
 Tidwell shows us the faces behind the tragedies, interesting characters ranging from a local healer to a Vietnamese man whose family came to Louisiana after the fall of Saigon and who wants nothing more than to go home. 
 The personal stories bring the land loss home in a way that mere statistics cannot. Highly recommended.",0
147124,"Excellent and necessary book, if a bit self-indulgent in writing style at times. Recommended for anyone interested in South Louisiana's culture and environmental issues.",0
147124,"I remember thinking when Katrina hit, ""Well, Tidewell called it"". Great book, I wish it would make a difference in how we operate.",0
13409819,"Where do I being with this book? First let me mention the cover. I absolutely love M.R. Merrick's covers. And this one is no different! The lone doorway with earth's forest on one side, (with a panther amongst the trees) and a watery forest on the other, beckons you through fire to the desolate land with dark skies and funnels of air barring down. The cover teases you with the story that rages inside! 
 Now to say that this story was a whirlwind adventure would be the understatement of the year! Once this story has you in its clutches it never lets you go. 
 Everything has changed for Chase since his 15th birthday when he was denied the power he thought he would have and exiled from the world he had always known. Hunted for years as a trophy for the underworld, Chase found friends in unlikely places and he swore to protect the innocent. Now he has power that even he doesn't know he has and struggles to control the elements raging inside him. While fighting with the loss of the only family member he had left. Blaming himself and others (won't say who, you will have to read to find out), his emotions grow out of control along with his elements. You can't help but feel for him as trials are thrown at him faster than he can blink and you wonder how is he still standing? 
 But he isn't the only thing that is out of control. Rayna the hunter/witch/ ? has to deal with the part of her that she would rather just bury. Willy too goes through a tremendous amount of growth quickly becoming one of my favorite characters. 
 From the character development, the action, and the new characters this world that M.R. Merrick has created has quickly won my heart and imagination!",0
13409819,"Actually a 4.5 star rating. Read my reviews here and on the Akamai Reader! 
 I thought this book got rolling right away. It begins with a meeting with the Circle and the action got going right away. The thrills just continue on from there, but it wasn't without rhyme or reason. The plot was well developed and well thought out. 
 I loved the way the characters continued to evolve. Chase continued to mature as a person and as a leader. Rayna continued to grow as well as Willy. Whereas Marcus peeled back his layers like an onion. While Tiki showed off his many and varied facets. 
 The addition of the pack of werecats was something I adored as they're my favorite paranormal creature. Between the werecat pride and the werewolf pack, the new characters continued to pour in and add even more sparkle to the book. 
 Chase and Rayna's relationship revved up in this book. It wasn't hot and steamy but there was definitely some chemistry. It was just the right amount of romance to the mix. It wasn't over-powering. There was enough to know that it existed and to keep it interesting. 
 The relationship between Marcus and Chase changed too. I can't give too much away, but it was enough to tug at my heartstrings. With Chase being left alone in the world with no one to care about him, it's heat-warming to know that there's an adult there that does look out for him and have his best interests at heart. 
 I love how Willy evolved in this book. I've always had a soft spot for him. I've always rooted for him and it's good to know that he gave me something to root for. His growth in this book was particularly significant to me, because it was the most radical. 
 Although the end was somewhat predictable, it didn't take away from the enjoyment of it. Needless to say, I cannot wait for the third book of this series!",0
13409819,"The Lord of the Ring(s)! Only with demon hunters instead of hobbits. And there's only 8 companions instead of 9. I loved it. It's got the same intense feel to it, with light-hearted, comical moments too. The battles, tests and travels are well-done and also reminiscent of TLOTR. I love how the heroes have setbacks instead of everything always going their way. 
 It starts with Rayna fighting her shifter 'monster' who wants to come out. Of course by the end it she does but the events leading up to it are intriguing. She is such a loyal friend. 
 Chase has horrible nightmares all through the book. I loved watching him mature into a real leader from the child he was previously. And his battles with the demons were very intense. 
 The Circle is such a group of stuffy loses that if it wasn't for the fact that some of the members are probably just brainwashed I'd say forget them all. 
 The poor condo though. I'm surprised there wasn't more question from the neighbors and authorities. And I don't like Karissa, she's going to up to something. 
 Quick Thoughts: 1)Interesting how in some books shifting is almost instantaneous and fluid while in others it's terribly painful. I'd like the painless one, please. 
 2)I want a pet like Rai! 
 Fave Scenes: Rayna defending her mother to the council, Marcus & Chase's fight, entering the pyramid and Chase's ultimatum to the Chief.",0
13409819,not as good as first one,0
13409819,Really enjoyed this book. I have not wanted to put it down.,0
29902036,"12 Straight Hours in Paradise 
 By Kathryn Berla 
 5 Star Review 
 12 Hours in Paradise by Kathryn Berla is your next 5 star read. Can you fall in love in 12 hours? That is the question you will be asking yourself while reading this story. Dorothy and Arash will also figure it out also. 
 Dorothy is in Hawaii vacationing with her family. Families are wonderful especially little brother, they are great, Dorthoy's little brother has a way of always embarrassing the crap out of her. 
 Arash is in Hawaii for a high school band competition. He is Persian, speaks multiple languages, is intelligent, sweet and just someone you want to be friends with. 
 This is a romantic adventure and I would love to have had this type of opportunity at a young kid. Dorothy and Arash realizing they have only 12 hours together, discovering a questionnaire claiming to make people fall in love. There are 36 questions after answering each question it leads Dorothy and Arash to opening up to each other. As answers are revealed their feelings begin to grow. Will they continue this adventure or run out of time? Do all the questions get answered and if so, where does that leave them? 
 If you were this age would you have the courage to go on this adventure? Discovering who you are and having an intense connection to someone. Could you meet it head on or would you run? I asked all these questions as I read this story. Thinking about love, remembering those feeling when just starting falling for someone, I thoroughly enjoyed this adventure into love. I strongly recommend this book to anyone who wants to be reminded how it feels that first time, that first love.",0
29902036,"I liked it but I' needed more. The characters are good but I needed more action in the history. This book is about know another person and fall in love with him but It was a little bored. Whatever, if you like this type of book you are going to enjoy it.",0
29902036,"12 Hours in Paradise is a novel by Kathryn Berla. 
 Dorothy Patmont was coming to the end of her family holiday in Hawaii, when an encounter brought her face to face with a boy who wanted to spend time with her. Feeling reckless when the boy texts her later she sneaks out of her room and meets with this boy. They have twelve hours let together, they decided to answer thirty-six questions about themselves, to with the chance to fall in love at the end. 
 Arash Atkinson was on a school trip in Hawaii, when entering a cookie store sees a beautiful girl, it just so happens he has a chance to talk to her where they swap numbers, later that night he asks her to come out and play. 
 They both decide that the twelve hours will be an adventure, but with every hour that goes past the more dangerous it gets that Dorothy will get found out by her parents and Arash will get caught by his chaperone. As the night draws to the end, the worst happens, Arash gets a phone call to ask where is he. Will they finish the questions? Will they fall in love? Will these twelve hours be a waste? What will happen to Arash? Will Dorothy get caught by her parents? 
 Kathryn Berla has written a clever book full of adventure, fun, and the chance to fall in love. I love how as the characters answer the questions to get to know one another, so do we as the reader, you feel the emotions that they feel, you laugh and you cry with them, and eventually fall in love with them both. The book flowed, but there were no chapters so you had to wait for a natural break in the book if you wanted to put it down and pick up for it to make sense. I liked her writing style, and I found the book a good read. I rate this book four stars.",0
29902036,"3.5 Stars 
 This is the cute story of Dorothy and Arash who meet while she is on vacation with her family in Hawaii and he is there with his school on a trip. They meet when her brother drops something and Arash returns it. They exchange numbers and that night he texts her to meet him. Her family is asleep so she decides to sneak out. 
 Together, they spend twelve hours walking through Waikiki. They each answer questions that are said to make you fall in love with each other by the end. After discovering a lot about one another, the night must come to an end. Will they fall in love once all of the questions are answered? 
 This was a very quick read that entirely revolves around the two main characters answering the questions. I liked the idea, but felt like it needed more. The majority of the book was dialogue which is understandable given the context, however, I would have liked more description, more of a build-up, more in the epilogue about their lives after. I also wanted to know more how they got from point a to point b in the end of the book. There was so much potential. 
 Book received in exchange for an honest review. Reviewed on behalf of Once Upon An Alpha.",0
29902036,"The Synopsis 
 Dorthy Patmont has one day left on vacation before she returns back home to her dull life in snow covered Reno. Fluent in 4 languages, Arash Atkinson is there with his high school band. They through fate meet when Dorthy's jerk brother eats too many cookies out of a ""sample"" jar. Both being captivated by each other, Dorthy and Arash decide to spend the next 12 hours together. Arash decides to use this new app he has discovered. The app is designed to help people fall in love in just 36 questions. However when they are discovered spending time together, by Dorthy's parents and by Arash's high school chaperone, they must hurry. Read the book to fid out if they face the consequences and return home or if the find love in paradise, and will they return home or stay together. 
 The Review 
 This book is so amazing!!!!! I normally am not for YA romances but gosh, this is brilliant. I loved the diverse characters she uses. This is the first book like this I've read where the lead guy is Persian. And can I just say YYUMMMMMM?!?!?! I felt like both characters had great development and were well written. Normally I'm wary of insta love in YA books but Kathryn made it work in a beautiful and actual believable way. This book was super adorable as it was heart warming. I was glued to every page falling in love with our main characters as their relationship developed. Thank you Kathryn for giving me this book in exchange for my honest review! 5 stars from me! 
 You can buy this book on",0
17230517,"Wow,I did not see the ending of this one coming. I read this book in one sitting and loved it. We get to see a side of Gabriel we have not ever seen before and he may be my fave character out of all of this series. It was also nice to see the softer side of Deidre, for how long we will see it no one knows except maybe fate....Cant wait to start the next book",0
17230517,"Engaging characters and interesting plot with a few twists. Easy reading, and yet still thoroughly enjoyable.",0
17230517,"This is another book, a follow up to the Ryne Trilogy (namely Katies Hellion, Katie's Hope and Ryne's Redemption). This book really appealed to me. I liked how it followed Deidre from being Death to her rebirth as a human with a terminal illness. Gabriel comes across her and finds it difficult to face her as a human with no knowledge of herself as a Deity. Then you have Deidre's confusion at finding out about immortals, demons and deitys. Her descent into hell was heartbreaking. I don't want to giveaway the ending. Just suffice I can't wait for the next book, Deidre's Death coming out in the fall of 2013.",0
17230517,"Gabriel gets his own story with this book. Death left him at the end of Rhyn's story and left him with a mess. Death, or Diedre, is now in the mortal world with a lot going on with her and no memory of the man she left and loved. Gabriel finds a woman on the beach and has a wonderful, be it impulsive, night with her. Come to find out the next morning, she's the one who made his life hell! He hates that he loves her and hates even more that he wants her. And to top it all off, she's dying. Can't wait to find out what happens in the next book!",0
17230517,It was fantastic Lizzy Ford writes the best ever books. I recommended her to everyone,0
7321637,"Simon Basher has brought the basics of many subjects to an audience of grades 4-7 into a deceptively simple format of small, cartoon-like illustrated, kid-friendly books. Great curriculum supplements. Many subjects available including grammar, punctuation, music, math, oceans, chemistry.",0
766138,I hate pharmacology I wouldn't make it without this book directly to the core less papers less unneeded information .,1
766138,"simple and perfect,,,",1
766138,"ktb ry'` f~ lfrmkwlj~ 
 tHf@ tHf@ tHf@ 
 nZm lsw'l w ljwb",2
34818716,"Another great addition to the Love at the Chocolate Shop series. The book can stand alone though, but having read other books about the Marietta, Montana citizens can help understand the periferal characters better. 
 Elena is a school teacher determined to meet her great grandfather, the ornery Judge Kingsley. Wesley works for the judge and meets Elena her first night in town, when she stumbles into a speed dating event at Copper Mountain Chocolates. Elena and Wes hit it off right away. 
 I loved how Elena was with Judge Kingsley. He has a reputation around town because he has closed himself off to everyone, but Elena pushes right past all that and kind of takes over his home. I loved Wes's personality a lot. He is very devoted to the judge and to the kids they are helping as well. He and Elena really fit well together. And I really enjoyed getting to learn about Judge Kingsley as well.",0
34818716,"Elena and Wesley's book has to be one of the best in this series because it involves Judge Kingsley. We get to know the circumstances hat surround the old Judge and at least for me, by the end of the book, you have this bittersweet love-hate thing going on with him. Of course, Wesley is a really sweet guy and Elena is so strong and patient you can't help cheering for her. Happy endings all around. 
 I received an Advanced Reader's Copy from the Publisher via NetGalley for voluntary review consideration.",0
34818716,"This one was such a fun cute read you can't help but finish it smiling. Elena Puente comes to Marietta in spectacular fashion. First she's almost spotted on the side of the road in only her panties and bra, then she makes the five mile trek into town only to be swept up into the town's first speed dating event. Bonus to the speed dating, she meets sexy cowboy Wesley Banks. Now for the reason she came to Marietta to begin with. To meet her biological great grandfather. 
 This story is so cute and definitely one you want to read. I highly recommend it.",0
34818716,"Sweet Home Cowboy is just that - sweet. Part of Montana Born Books' Love At The Chocolate Shop series, this story works well either as a stand-alone or as part of the series. 
 Primary school teacher Elena Puente has come to the tiny Montana town of Marietta to meet Judge Alistair Kingsley, the great grandfather she has only just learned of. As an only child of a single parent, her father having died before she was born, she is hoping to develop a relationship with him. 
 Wesley Banks has lived all his life in Marietta. As a troubled teenager he found himself in Judge Kingsley's courtroom but got away with a period of community service caring for two elderly horses on the judge's small property outside of town. He's stayed on and now mentors other teens who have Ben sent there for community service. 
 Both Elena and Wes are good people. They care for those around them and go the extra mile to help others. They're well developed characters whom I couldn't help but like. I loved the way Elena drew out the taciturn judge. 
 This story is a really lovely addition to Love At The Chocolate Shop and one that I thoroughly enjoyed reading.",0
34818716,"Sweet Home Cowboy (Love at the Chocolate Shop Book 9) by Marin Thomas 
 This is Elena Puente and Wesley Banks' story. 
 Elena discovers that she has great-grandfather living in Marietta. She is at crossroads in her life so she decides to go to Marietta to meet her great-grandfather. Elena's arrival into Marietta was so funny. She meets Wesley and they both may not be interested in a relationship but there is no lack of chemistry between them. Elena meets her great-grandfather, Judge Kingsley, and they both have met their match. I loved the banter between them. 
 This is a wonderful sweet romance with characters that were so much fun. A great read when you are looking for a fun and heartwarming story. I voluntarily reviewed an Advance Reader Copy of this book.",0
34382839,"Shae is a feisty firefighter who loves the thrill of her job. When she goes back in for her partner when he finds a body she is suspended for not following orders and ends up in the arson division doing desk work. She starts to see a pattern in fires and ends up working with the Police department tech guru James who is hiding a major secret. He is her total opposite and looks for the logic in everything when she goes with her gut. I did enjoy the interaction between these two. As James fights his feeling for Shae, she can't quite figure out what's up. I did find the suspense was lacking a little compared to the first book, but a solid 3 1/2 star read. Looking forward to reading the next book in the series. 
 I received an ARC of this book for my honest review",0
34382839,"wow I really felt the good burn reading this book. Shae and James are great together. This proves that sometimes opposites attract and cause a hot deep burn! I really enjoyed how these two got under each others skins for qualities that they personally loved about themselves. Shae knows that life is short and believes in living it fast and furious. James loves the stability of statics, facts, and numbers because they are really wrong and normally won't let you down like people tend to do. Get this book now!",0
